"block_number","min"
11771513,2e+11
11771514,1.61e+11
11771515,1.5e+11
11771516,95964044211
11771517,1.606e+11
11771518,1.13e+11
11771519,202500001482
11771520,1.55e+11
11771521,90000001459
11771522,2.15e+11
11771523,2.0475e+11
11771524,2.01e+11
11771525,1.8e+11
11771527,1.7e+11
11771528,2.01e+11
11771529,1.6353e+11
11771530,1.50282e+11
11771531,1e+09
11771532,1.50282e+11
11771533,1.71e+11
11771534,1e+09
11771535,1.5e+11
11771536,169687500000
11771537,1.5e+11
11771538,1e+09
11771539,2.04e+11
11771540,1.86e+11
11771541,169687500000
11771542,169687500000
11771543,1.5e+11
11771544,2.42e+11
11771545,2.16e+11
11771546,1.991e+11
11771547,1.991e+11
11771548,2.078e+11
11771549,1.859e+11
11771550,1.7e+11
11771551,1.86e+11
11771552,169687500000
11771553,2.04e+11
11771554,2.01e+11
11771555,1e+09
11771556,1.889e+11
11771557,1.76e+11
11771558,170000001459
11771559,1.53e+11
11771560,149687500000
11771561,1e+09
11771562,1e+11
11771563,2e+11
11771564,1.86e+11
11771565,9.9e+10
11771566,1e+09
11771567,1e+09
11771568,2.01e+11
11771569,1.86e+11
11771570,1e+09
11771571,1.86e+11
11771572,1e+11
11771573,91000001459
11771574,1e+09
11771575,2.11e+11
11771576,2.04e+11
11771577,187000001459
11771578,1.86e+11
11771579,2.5e+11
11771580,2.28e+11
11771581,2.22e+11
11771582,1e+09
11771583,2e+11
11771584,187000001459
11771585,1.86e+11
11771586,1.86e+11
11771587,1.86e+11
11771588,1.86e+11
11771589,1.86e+11
11771590,187000001459
11771591,1.63e+11
11771592,104500009515
11771593,9.9e+10
11771594,187000001459
11771595,1.8e+11
11771596,9.6e+10
11771597,187000001459
11771598,1.5e+11
11771599,91000001459
11771600,91000001459
11771601,9.7e+10
11771602,9.1e+10
11771603,9e+10
11771604,9e+10
11771605,3.01e+10
11771606,9e+10
11771607,1.09e+11
11771608,1.86e+11
11771609,1e+11
11771610,1e+11
11771611,2.046e+11
11771612,1e+11
11771614,1e+11
11771615,1e+09
11771616,9e+10
11771617,1e+09
11771618,1.87e+11
11771619,1.5e+11
11771620,1e+11
11771621,2.01e+11
11771622,126000001459
11771623,1e+11
11771624,1e+09
11771625,1e+11
11771626,1e+11
11771627,1e+11
11771628,1e+09
11771629,1.5e+11
11771630,1.25e+11
11771631,102000001561
11771632,1e+09
11771633,1.1e+11
11771634,1e+09
11771636,1e+11
11771637,95238095238
11771638,1e+09
11771639,9e+10
11771640,9e+10
11771641,9e+10
11771642,9e+10
11771643,9e+10
11771644,1e+09
11771646,1e+11
11771647,1e+11
11771648,1e+11
11771649,8.8e+10
11771650,1.83e+11
11771651,1.2e+11
11771652,1.67e+11
11771653,1.1e+11
11771654,1.01e+11
11771655,1e+09
11771656,1.41e+11
11771657,1e+11
11771658,1e+11
11771659,1e+11
11771660,1e+09
11771661,1.03e+11
11771662,1e+11
11771663,1e+09
11771664,1e+11
11771665,1e+11
11771666,1e+11
11771667,9.1e+10
11771668,1e+11
11771669,9e+10
11771670,1e+11
11771671,9e+10
11771672,1.01e+11
11771673,1.09e+11
11771674,1e+11
11771675,1.9e+11
11771676,1.5e+11
11771677,1.32e+11
11771678,1.2e+11
11771679,1.09e+11
11771680,1e+11
11771681,1e+11
11771682,1e+09
11771683,1e+11
11771684,1e+09
11771686,1.54e+11
11771687,1.175e+11
11771688,1.29e+11
11771689,1.76e+11
11771690,1.3e+11
11771691,1.1e+11
11771692,1.14e+11
11771693,1e+09
11771694,1.0815e+11
11771695,1e+11
11771696,1e+09
11771697,1e+11
11771698,1.26e+11
11771699,140357142858
11771700,1e+09
11771701,1.11e+11
11771702,1e+11
11771703,9e+10
11771704,1.37e+11
11771705,1.2e+11
11771706,1.14e+11
11771707,1.36e+11
11771708,1e+09
11771709,1.14e+11
11771710,1.14e+11
11771711,1.14e+11
11771712,1.14e+11
11771713,1.14e+11
11771714,1.14e+11
11771716,1.37e+11
11771717,117466477798
11771718,1.14e+11
11771719,1.14e+11
11771720,1.11e+11
11771721,1e+11
11771722,9.5e+10
11771723,9.1e+10
11771724,1.04e+11
11771725,1.24e+11
11771726,1.14e+11
11771727,9.4e+10
11771728,8.91e+10
11771729,8.9e+10
11771731,8.8e+10
11771732,1.14e+11
11771733,93000001459
11771734,9.6e+10
11771735,8.9e+10
11771736,1.2312e+11
11771737,1.27e+11
11771738,1e+09
11771739,1.1e+11
11771740,9.1e+10
11771742,1e+09
11771743,9.3e+10
11771744,89000001459
11771746,1e+09
11771747,8.7e+10
11771748,8.2e+10
11771749,8.1e+10
11771750,80000001347
11771751,1.001e+11
11771752,80000001123
11771753,8e+10
11771754,9.1e+10
11771755,8.2e+10
11771756,9.2e+10
11771757,108767999999
11771758,1e+09
11771759,9e+10
11771760,9.2e+10
11771761,9.2e+10
11771762,9e+10
11771763,1.4e+11
11771764,9.9e+10
11771765,9e+10
11771766,9e+10
11771767,1.49e+11
11771768,1.3596e+11
11771769,1e+09
11771770,1.157e+11
11771771,1.6875e+11
11771772,143571428571
11771773,118097083484
11771774,3.01e+10
11771775,1.08e+11
11771776,1.44e+11
11771777,137000001459
11771778,1e+09
11771779,1.01e+11
11771780,1e+11
11771781,9.79e+10
11771782,1.18e+11
11771783,1e+09
11771784,9.1e+10
11771785,9.09e+10
11771786,9e+10
11771787,1.17e+11
11771788,1.15e+11
11771789,9e+10
11771790,89000001459
11771791,1.1e+11
11771792,1.35e+11
11771793,1.1e+11
11771794,1.1e+11
11771795,1e+09
11771796,8.88e+10
11771797,1.43e+11
11771798,1.122e+11
11771799,1.35e+11
11771800,1.44e+11
11771801,1.14e+11
11771802,1.02e+11
11771803,1.01e+11
11771804,1.12e+11
11771805,1e+11
11771806,8.8e+10
11771807,8.8e+10
11771808,1.17e+11
11771809,1.2e+11
11771810,1.11e+11
11771811,1.55e+11
11771812,1.41e+11
11771813,1.56e+11
11771814,1.5e+11
11771815,1.51e+11
11771816,1.485e+11
11771817,135000001459
11771818,1.8e+11
11771819,1.61e+11
11771820,1.52e+11
11771821,1.51e+11
11771822,1.404e+11
11771823,1.35e+11
11771824,1.34e+11
11771825,130000001459
11771826,1.4e+11
11771827,1.51e+11
11771828,1.378e+11
11771829,1.438e+11
11771830,1e+09
11771831,1e+09
11771832,1.342e+11
11771833,1e+09
11771834,1.122e+11
11771835,1.122e+11
11771836,1.42758e+11
11771837,1.12e+11
11771838,1.1e+11
11771839,1.02e+11
11771840,1.82e+11
11771841,1.68e+11
11771842,1.59e+11
11771843,1.5818e+11
11771844,1.44e+11
11771846,1.41e+11
11771847,1e+09
11771848,1.4e+11
11771849,1.67e+11
11771850,1.41e+11
11771851,1.41e+11
11771852,1.41e+11
11771853,1.4e+11
11771854,1.7e+11
11771855,1e+09
11771857,1.5e+11
11771858,1e+09
11771859,1.37e+11
11771860,1.692e+11
11771861,1.63e+11
11771862,1.5e+11
11771863,1.44e+11
11771864,1.44e+11
11771865,1.57e+11
11771866,1.67e+11
11771867,1.67e+11
11771868,1.58e+11
11771869,1.5651e+11
11771870,1.47e+11
11771871,1e+09
11771872,1.7e+11
11771873,1.5855e+11
11771874,1.584e+11
11771875,1.57e+11
11771876,1.51e+11
11771877,1.72e+11
11771878,1.7e+11
11771879,1e+09
11771880,1.57e+11
11771881,1.57e+11
11771882,1.57e+11
11771883,1e+09
11771884,1.57e+11
11771885,1.54e+11
11771886,1.59e+11
11771887,1.58e+11
11771888,1.89e+11
11771889,1.76e+11
11771890,1.584e+11
11771891,1.51e+11
11771892,1.74e+11
11771893,1.58e+11
11771894,1.51e+11
11771895,1.44e+11
11771896,1.41e+11
11771897,1.41e+11
11771898,1.37e+11
11771899,1.23e+11
11771900,1.58e+11
11771901,1.14e+11
11771902,1.76e+11
11771903,1.57e+11
11771904,1.75e+11
11771905,1e+09
11771906,1e+09
11771907,1.57e+11
11771908,1.57e+11
11771909,1.41e+11
11771910,1.26e+11
11771911,1.12e+11
11771912,1.72e+11
11771913,1.8e+11
11771914,1.727e+11
11771915,1e+09
11771916,1e+09
11771917,1.59e+11
11771918,1.57e+11
11771919,1.57e+11
11771920,1.57e+11
11771921,1.57e+11
11771922,1.518e+11
11771923,1e+09
11771925,1e+09
11771926,1.73e+11
11771927,1e+09
11771928,1.57e+11
11771929,1.6e+11
11771930,1.57e+11
11771931,1.57e+11
11771932,1.35e+11
11771933,1.58e+11
11771934,1.84e+11
11771935,1.57e+11
11771936,1.57e+11
11771937,1.57e+11
11771938,1.9e+11
11771939,1e+09
11771940,1.67e+11
11771941,3.01e+10
11771942,1e+09
11771943,1.59e+11
11771944,1.57e+11
11771945,1.58e+11
11771946,1.57e+11
11771947,1.57e+11
11771948,1.58e+11
11771949,1.58e+11
11771950,1.572e+11
11771951,1.59e+11
11771952,1.5e+11
11771953,1.344e+11
11771954,1.58e+11
11771955,1.34e+11
11771956,1.93e+11
11771957,1.9e+11
11771958,1.738e+11
11771959,1.68e+11
11771960,1.59e+11
11771962,1.58e+11
11771963,1.58e+11
11771964,1.34e+11
11771965,1.34e+11
11771966,1.21e+11
11771967,1.58e+11
11771968,1.93e+11
11771969,1.9e+11
11771970,1e+09
11771971,1.9e+11
11771972,159000001459
11771973,1.84025e+11
11771974,158000001459
11771975,1.58e+11
11771976,1.58e+11
11771977,1.58e+11
11771978,1e+09
11771979,1.58e+11
11771980,1.5e+11
11771981,1e+09
11771982,1.1262e+11
11771983,1e+09
11771984,1.903e+11
11771985,1e+09
11771986,1.58e+11
11771987,1.58e+11
11771988,1.58e+11
11771989,1.58e+11
11771990,1.4555e+11
11771992,1e+09
11771993,1.73e+11
11771994,1.58e+11
11771995,1.738e+11
11771996,161792000001
11771997,1.58e+11
11771998,1.58e+11
11772000,1.65e+11
11772001,1.61e+11
11772003,1.58e+11
11772004,1.6e+11
11772005,1.57e+11
11772006,159000001459
11772007,1e+09
11772008,121000001459
11772009,159000001459
11772010,1.56e+11
11772011,1e+09
11772012,1.59e+11
11772013,1.1e+11
11772014,1e+09
11772015,1.59e+11
11772016,1.59e+11
11772017,1.59e+11
11772018,122000001459
11772019,1.15e+11
11772020,1.1e+11
11772022,1.1e+11
11772023,1.1e+11
11772024,1.1e+11
11772025,1.02e+11
11772026,1.43e+11
11772028,1.02e+11
11772029,1.13e+11
11772030,1e+11
11772031,1e+11
11772032,1e+11
11772033,1e+11
11772034,9.6e+10
11772035,9.1e+10
11772036,9.1e+10
11772037,1.1e+11
11772038,90000001347
11772039,1.1e+11
11772040,1.11e+11
11772041,1.02e+11
11772042,1.0388e+11
11772043,9e+10
11772044,1.1e+11
11772045,9e+10
11772046,1.2e+11
11772047,1e+09
11772048,1.111e+11
11772049,1.04e+11
11772050,1.01e+11
11772051,1e+09
11772052,9e+10
11772053,1e+09
11772054,90000000042
11772055,1e+09
11772056,1.1e+11
11772057,1.0101e+11
11772058,8.45e+10
11772059,84700000001
11772060,1.91e+11
11772061,166666500000
11772062,1e+09
11772063,1.3101e+11
11772064,1.9e+11
11772065,1.22e+11
11772066,1.56e+11
11772067,1e+09
11772068,1.38e+11
11772069,125183880000
11772070,1.133e+11
11772071,1e+09
11772072,1.342e+11
11772073,1e+09
11772074,1.2321e+11
11772075,1.11e+11
11772076,1.11e+11
11772077,1.045e+11
11772078,146398467500
11772079,1.32e+11
11772080,1.221e+11
11772081,1.023e+11
11772082,1.81e+11
11772083,1.53e+11
11772084,127522350000
11772085,127522350000
11772086,128000001459
11772087,1.24e+11
11772088,101402110000
11772089,1.0101e+11
11772090,1e+09
11772091,1.0101e+11
11772092,1.01e+11
11772093,1.28e+11
11772094,1.28e+11
11772095,127522350000
11772096,1.24e+11
11772097,1.111e+11
11772098,9.5e+10
11772100,87000001123
11772101,8.3e+10
11772102,1e+09
11772103,1.28e+11
11772104,127522350000
11772105,1.49e+11
11772106,127522350000
11772107,127522350000
11772108,1e+09
11772109,1.4e+11
11772110,1e+09
11772111,127522350000
11772112,1e+09
11772113,1.7e+11
11772114,1.58e+11
11772115,1.4e+11
11772116,127522350000
11772117,127522350000
11772118,1.25e+11
11772119,1e+09
11772120,9.13e+10
11772121,3.01e+10
11772122,8.2e+10
11772123,8.2e+10
11772124,1e+09
11772125,1e+09
11772126,1e+09
11772127,1.53e+11
11772128,127522350000
11772129,9.02e+10
11772130,127522350000
11772131,8.2e+10
11772132,81000001459
11772133,157522350000
11772134,1.53e+11
11772135,140274585000
11772136,1e+09
11772137,127522350000
11772138,3.01e+10
11772139,1.54e+11
11772140,1.4e+11
11772141,1e+09
11772142,127522350000
11772143,1.27e+11
11772144,140274585000
11772145,1e+09
11772146,1.55e+11
11772147,1.41e+11
11772148,1.54e+11
11772149,1.3e+11
11772150,127522350000
11772151,127522350000
11772152,1.24e+11
11772153,1.13e+11
11772154,1.1e+11
11772155,1.07e+11
11772156,1.54e+11
11772157,1e+09
11772158,127522350000
11772159,1.24e+11
11772160,1.07e+11
11772161,1e+11
11772162,83000001459
11772163,8.1e+10
11772164,1.375e+11
11772165,8.1e+10
11772166,8.1e+10
11772167,80000001347
11772168,80100000001
11772170,1.242e+11
11772171,1.55e+11
11772172,1e+09
11772173,1.364e+11
11772174,1.425e+11
11772175,1.24e+11
11772176,1.13e+11
11772177,1.07e+11
11772178,1.36e+11
11772179,1.24e+11
11772180,1.54e+11
11772181,1.24e+11
11772182,1.13e+11
11772183,1e+09
11772184,1.44e+11
11772185,1.683e+11
11772186,1.363e+11
11772187,1e+09
11772188,1.24e+11
11772189,1.24e+11
11772190,1.24e+11
11772191,1.36e+11
11772192,1.6e+11
11772193,1.53e+11
11772194,1.36e+11
11772195,1.36e+11
11772196,1.36e+11
11772197,1e+09
11772198,1e+11
11772199,1.453e+11
11772200,1.36e+11
11772201,9.8e+10
11772202,9.7e+10
11772203,1e+09
11772204,9.1e+10
11772205,1e+09
11772206,1.37e+11
11772207,1.36e+11
11772208,100000001459
11772209,9e+10
11772210,8.8e+10
11772211,8.2e+10
11772212,8.2e+10
11772213,8e+10
11772214,1.64e+11
11772215,1e+09
11772216,1.38e+11
11772217,1.3e+11
11772218,1.08e+11
11772219,1.1737e+11
11772220,1.5e+11
11772221,1.07e+11
11772223,1.7e+11
11772224,147735998584
11772225,1.51e+11
11772226,1.49e+11
11772227,1.36e+11
11772228,1.7e+11
11772230,1.49e+11
11772231,1.36e+11
11772232,1.2804e+11
11772233,1e+09
11772234,1.11e+11
11772235,1e+09
11772236,1.38e+11
11772237,1e+09
11772238,1e+09
11772239,1e+09
11772240,1.41e+11
11772241,1e+09
11772242,1.067e+11
11772243,1.58e+11
11772244,1.067e+11
11772245,1.067e+11
11772246,1.72e+11
11772247,1.56e+11
11772248,152848410001
11772249,1.41e+11
11772250,1.24e+11
11772251,1e+09
11772252,8.2e+10
11772253,1.3e+11
11772254,1.067e+11
11772255,1e+09
11772256,1e+09
11772257,1.41e+11
11772258,1e+09
11772259,1.2e+11
11772260,1.17e+11
11772261,1.06e+11
11772262,1e+11
11772263,9.7e+10
11772264,8.88e+10
11772265,1.12e+11
11772266,91000000001
11772267,8.2e+10
11772268,8e+10
11772269,1.71e+11
11772270,1.477e+11
11772271,3e+10
11772272,1.29107e+11
11772273,1.26e+11
11772274,1.177e+11
11772275,1.1737e+11
11772276,1e+11
11772277,9.9e+10
11772278,1.43e+11
11772279,1.551e+11
11772280,1.25e+11
11772281,3.01e+10
11772282,1.177e+11
11772283,1.41e+11
11772284,1.1737e+11
11772285,1.25e+11
11772286,1.1737e+11
11772287,1e+11
11772288,8.54e+10
11772289,1.54e+11
11772290,1e+09
11772291,1.22e+11
11772292,1.22e+11
11772293,1.22e+11
11772294,1e+11
11772295,1e+11
11772296,1e+09
11772297,1.25e+11
11772298,1.22e+11
11772299,1.22e+11
11772300,1.6695e+11
11772301,1.32e+11
11772302,3.01e+10
11772303,136542717258
11772305,1.22e+11
11772306,1.22e+11
11772307,1.22e+11
11772308,1.22e+11
11772309,1.342e+11
11772310,1e+11
11772311,9.5e+10
11772312,1e+09
11772313,1.22e+11
11772314,9.1e+10
11772315,1.28e+11
11772316,1.22e+11
11772317,1e+09
11772318,1.57e+11
11772319,1.54e+11
11772320,1.49e+11
11772321,1.36e+11
11772322,1.78e+11
11772323,1.53e+11
11772324,1e+09
11772325,1.27e+11
11772326,1.26e+11
11772327,1.8e+11
11772329,1.76e+11
11772330,1.55e+11
11772331,1.78e+11
11772332,1.62e+11
11772333,1.485e+11
11772334,1.35e+11
11772335,1e+09
11772336,1.25e+11
11772337,1.79e+11
11772338,1.749e+11
11772339,151000001561
11772340,151000001561
11772341,1.45e+11
11772342,1.24e+11
11772343,1.24e+11
11772344,1.8e+11
11772345,160051044913
11772346,1.5e+11
11772347,150000000001
11772348,172000010000
11772349,151000001561
11772350,1.8e+11
11772351,151000001561
11772352,1.661e+11
11772353,1.661e+11
11772354,1e+09
11772355,1.6e+11
11772356,1.541e+11
11772357,151000001561
11772358,1e+09
11772359,1.5615e+11
11772360,1.694e+11
11772361,1e+09
11772362,1.56e+11
11772363,1.51e+11
11772364,1.67e+11
11772365,1.85e+11
11772366,1.61e+11
11772367,1.57e+11
11772368,181000001561
11772369,1.61e+11
11772370,1.56e+11
11772371,1.81e+11
11772372,1.9e+11
11772373,1e+09
11772374,1.61e+11
11772375,1.6485e+11
11772376,1.61e+11
11772377,1.496e+11
11772378,1.58e+11
11772379,1.51e+11
11772380,1.61e+11
11772381,1.5e+11
11772382,1.419e+11
11772383,1.364e+11
11772384,1e+09
11772385,1.29e+11
11772386,1e+09
11772387,1e+09
11772388,1.1877e+11
11772389,1.57e+11
11772390,1.61e+11
11772391,1.175e+11
11772392,114745795737
11772393,1.86e+11
11772394,1.62e+11
11772395,155925002419
11772396,1.51e+11
11772397,1.661e+11
11772398,1.55e+11
11772399,1.51e+11
11772400,1.51e+11
11772401,1.75e+11
11772402,1.6e+11
11772403,1.51e+11
11772404,1.66e+11
11772405,1.94e+11
11772406,1.78e+11
11772407,1.661e+11
11772408,1.56e+11
11772409,1.52e+11
11772410,1.52e+11
11772411,1.51e+11
11772412,1.94e+11
11772413,1.92e+11
11772414,1e+09
11772415,1.79e+11
11772416,1.97e+11
11772417,1.92e+11
11772418,1e+09
11772419,1.69e+11
11772420,1.661e+11
11772421,1.66e+11
11772423,1.97e+11
11772424,1.75e+11
11772425,1.75e+11
11772426,166100000234
11772427,1.66e+11
11772428,1.62e+11
11772429,1.62001e+11
11772430,1.62e+11
11772431,1.56e+11
11772432,1.66e+11
11772433,1e+09
11772434,1.51e+11
11772435,1e+09
11772436,1e+09
11772437,1.82e+11
11772438,1.771e+11
11772439,1.66e+11
11772440,1.64e+11
11772441,3.01e+10
11772442,1e+09
11772443,1.364e+11
11772444,1.321e+11
11772445,1.32e+11
11772446,1.87e+11
11772447,1.8e+11
11772448,1.66e+11
11772449,1.62e+11
11772450,1.37e+11
11772451,1.32e+11
11772452,1.32e+11
11772453,1.322e+11
11772454,1.6e+11
11772455,1.32e+11
11772456,1e+09
11772457,1.782e+11
11772458,1.64e+11
11772459,1.6e+11
11772460,1.6e+11
11772461,1.6e+11
11772462,1.7e+11
11772463,150506103382
11772464,1.28e+11
11772465,1.2e+11
11772466,1.064e+11
11772467,1.01e+11
11772468,1e+11
11772469,1e+11
11772470,1.37e+11
11772471,1.37e+11
11772472,1.37e+11
11772473,1.37e+11
11772474,1.32e+11
11772475,9.8e+10
11772476,1e+09
11772477,8.54e+10
11772478,8.5e+10
11772479,1.2e+11
11772480,2.05e+11
11772481,1.87e+11
11772482,1.60082e+11
11772483,1e+09
11772484,1.26e+11
11772485,1.26e+11
11772486,1.76e+11
11772487,1.25e+11
11772488,1.38e+11
11772489,1.575e+11
11772490,1.37e+11
11772491,1.5e+11
11772492,126000001459
11772493,1.25e+11
11772494,1.25e+11
11772495,1.25e+11
11772496,1.25e+11
11772497,1.1737e+11
11772498,1e+11
11772499,8.91e+10
11772500,8.3e+10
11772501,1e+09
11772502,1.5e+11
11772503,1.37e+11
11772504,1.35e+11
11772505,144800001531
11772506,126000001459
11772507,1.26e+11
11772508,1e+11
11772509,126000001459
11772510,126000001459
11772511,1.2e+11
11772512,1.3e+11
11772513,1.27e+11
11772514,1.25e+11
11772515,1.25e+11
11772516,1.25e+11
11772517,1.197e+11
11772518,9.01e+10
11772519,8.7e+10
11772520,8.21e+10
11772521,1.386e+11
11772522,1e+09
11772523,8.2e+10
11772524,8.2e+10
11772525,8.2e+10
11772526,127000001459
11772527,1.5e+11
11772528,1e+09
11772529,1.25e+11
11772530,1.45e+11
11772531,1.28e+11
11772532,1.25e+11
11772533,1.25e+11
11772534,1.8125e+11
11772535,1.39e+11
11772536,1.254e+11
11772537,1e+09
11772538,1e+09
11772539,1.25e+11
11772540,1e+09
11772541,1.25e+11
11772542,1.25e+11
11772543,1.25e+11
11772544,1e+11
11772545,1e+09
11772546,1e+09
11772547,1.29375e+11
11772548,1.25e+11
11772549,1.25e+11
11772550,1.26e+11
11772551,1.25e+11
11772552,9e+10
11772553,9e+10
11772554,1.25e+11
11772555,1.25e+11
11772556,1e+09
11772557,8.88e+10
11772558,8.8e+10
11772559,85000001123
11772560,8.5e+10
11772561,127000000067
11772562,1.26e+11
11772563,1.25e+11
11772564,1.25e+11
11772565,1.25e+11
11772566,9.9e+10
11772567,8.7e+10
11772568,8.5e+10
11772569,8.2e+10
11772570,1.375e+11
11772571,1.25e+11
11772572,1.25e+11
11772573,9.7e+10
11772574,1.26e+11
11772575,1.26e+11
11772576,1.25e+11
11772577,1.25e+11
11772578,8.2e+10
11772579,8.2e+10
11772580,8.6e+10
11772581,8.2e+10
11772582,1.39e+11
11772583,1.37e+11
11772584,1.25e+11
11772585,1.25e+11
11772586,1.25e+11
11772587,1e+09
11772588,1.25e+11
11772589,1e+09
11772590,1.25e+11
11772591,1.16e+11
11772592,8.2e+10
11772593,1e+09
11772594,1.38e+11
11772595,1.38e+11
11772596,1.375e+11
11772597,1.25e+11
11772598,1.25e+11
11772599,1e+09
11772600,1.507e+11
11772601,1.25e+11
11772602,1.25e+11
11772603,1.25e+11
11772604,9.9e+10
11772605,9e+10
11772606,1.26e+11
11772607,1.25e+11
11772608,1e+09
11772609,8.9e+10
11772610,1.62e+11
11772611,1.5e+11
11772612,1.62e+11
11772614,1.38e+11
11772615,1.25e+11
11772616,1.25e+11
11772617,125200000001
11772618,1.25e+11
11772619,1e+11
11772620,3.01e+10
11772621,1.25e+11
11772622,1.61e+11
11772623,1.26e+11
11772624,1.25e+11
11772625,1.3e+11
11772626,1.3e+11
11772627,1.25e+11
11772628,1.38e+11
11772629,1.25e+11
11772630,1.51e+11
11772631,1e+09
11772632,1.25e+11
11772633,1e+09
11772634,89000001347
11772635,9.8e+10
11772636,8.811e+10
11772637,1e+09
11772638,143607079390
11772639,1.65e+11
11772640,1.55e+11
11772642,1.5e+11
11772643,1.37e+11
11772644,1e+09
11772645,1.37e+11
11772646,1.25e+11
11772647,1.65e+11
11772648,1.25e+11
11772649,1.25e+11
11772650,1.25e+11
11772651,1e+09
11772652,9.02e+10
11772653,8.8e+10
11772654,1.375e+11
11772655,1.5e+11
11772656,134000001459
11772657,1.35e+11
11772658,1.25e+11
11772659,1.4e+11
11772660,1.35e+11
11772661,1.25e+11
11772662,1.37e+11
11772663,9.1e+10
11772664,8.21e+10
11772665,8.2e+10
11772666,8.2e+10
11772667,8.2e+10
11772668,1.5e+11
11772669,1.37e+11
11772670,1.25e+11
11772671,134000001459
11772672,8.5e+10
11772673,8.2e+10
11772674,8.8e+10
11772675,8.2e+10
11772676,8.1e+10
11772677,134000001459
11772678,95851266000
11772679,1e+09
11772680,1.25e+11
11772681,1.25e+11
11772683,1.25e+11
11772684,1.25e+11
11772685,1e+09
11772686,1.39e+11
11772687,1.25e+11
11772688,1e+11
11772689,9e+10
11772690,1e+09
11772691,8.8e+10
11772692,8.1e+10
