"block_number","min"
11914717,2e+11
11914718,1.69e+11
11914719,1.68e+11
11914720,1.52e+11
11914721,1.49e+11
11914722,146498481076
11914723,1.3e+11
11914724,1.25e+11
11914725,1.52e+11
11914726,1.49e+11
11914727,1.31e+11
11914728,1.68e+11
11914729,1.59e+11
11914730,1e+09
11914731,170516962963
11914732,1.51e+11
11914733,125000001459
11914734,1.672e+11
11914735,1.7e+11
11914736,1.52e+11
11914737,1.875e+11
11914738,1.7e+11
11914739,1.672e+11
11914740,1.52e+11
11914741,1.52e+11
11914742,1.52e+11
11914743,1.52e+11
11914744,1.52e+11
11914745,1e+09
11914746,1.52e+11
11914747,1.49e+11
11914748,1.177e+11
11914749,1.875e+11
11914750,1.52e+11
11914751,1.27e+11
11914752,1.25e+11
11914753,1.2342e+11
11914755,2.01e+11
11914756,1e+09
11914757,1.7e+11
11914758,2.04e+11
11914759,1.88e+11
11914760,2.04e+11
11914761,1.68e+11
11914762,1.672e+11
11914763,1.5656e+11
11914764,3.01e+10
11914765,1.52e+11
11914766,1.8e+11
11914767,1.673e+11
11914769,1.63e+11
11914770,1.52e+11
11914771,1.495e+11
11914772,1.878e+11
11914773,1.672e+11
11914774,131280523264
11914775,1.26e+11
11914776,1.22e+11
11914777,1.8e+11
11914778,1.672e+11
11914779,1.5048e+11
11914780,3.01e+10
11914781,2.01e+11
11914782,1.83e+11
11914783,176000001459
11914784,1.672e+11
11914785,1.672e+11
11914786,1.672e+11
11914787,1.672e+11
11914788,1.63e+11
11914789,1.672e+11
11914790,1e+09
11914791,1.5e+11
11914792,131280523264
11914793,1.22e+11
11914794,1e+09
11914795,1.87e+11
11914796,1.8e+11
11914797,1.672e+11
11914798,1.672e+11
11914799,1.672e+11
11914800,1.63e+11
11914801,2e+11
11914802,1.8392e+11
11914803,1.77e+11
11914804,1.672e+11
11914805,2.0475e+11
11914806,1.95e+11
11914807,1.72e+11
11914808,2.04e+11
11914809,2.04e+11
11914810,2.013e+11
11914811,176498106605
11914812,1.7e+11
11914813,1.837e+11
11914814,1.672e+11
11914815,2.06e+11
11914816,2.04e+11
11914817,2.058e+11
11914818,1.92e+11
11914819,1.91e+11
11914820,2.2e+11
11914821,2.111e+11
11914822,2e+11
11914823,2e+11
11914824,2.2e+11
11914825,2.2e+11
11914826,2.12e+11
11914827,2.08e+11
11914828,2.03733e+11
11914829,1.95e+11
11914830,2e+11
11914831,2.11e+11
11914832,1e+09
11914833,2.09e+11
11914834,2.1e+11
11914835,2.07001e+11
11914836,2.06e+11
11914838,2.244e+11
11914839,2.05e+11
11914840,2.04e+11
11914841,2.04e+11
11914842,201000001459
11914843,2.2e+11
11914844,2.05e+11
11914845,2.03e+11
11914846,2e+11
11914847,1.95e+11
11914848,1.95e+11
11914849,1e+09
11914851,1.672e+11
11914852,2.04e+11
11914853,1.84e+11
11914854,2.05e+11
11914855,1.8392e+11
11914856,1.98e+11
11914857,1.837e+11
11914858,1.765e+11
11914859,1.672e+11
11914860,2.244e+11
11914861,2.04e+11
11914862,2.3e+11
11914863,2.2e+11
11914864,2.163e+11
11914865,2.04e+11
11914866,2.01e+11
11914867,2.24e+11
11914868,2.01e+11
11914869,2.12e+11
11914870,2.244e+11
11914871,2.04e+11
11914872,1e+09
11914873,1.79e+11
11914874,2.04e+11
11914875,2.04e+11
11914876,2e+11
11914877,252350189339
11914878,2.36e+11
11914879,2.24e+11
11914880,2.04e+11
11914881,2.04e+11
11914882,1.95e+11
11914883,1.68e+11
11914884,1.672e+11
11914885,2.44e+11
11914886,1e+09
11914887,2.244e+11
11914888,2.35e+11
11914889,2.13e+11
11914890,2.05e+11
11914891,2.15e+11
11914892,2.04e+11
11914893,2.04e+11
11914894,2.39e+11
11914895,2.24e+11
11914896,2.11e+11
11914897,2.04e+11
11914898,2.0001e+11
11914899,1.81e+11
11914900,1.68e+11
11914901,1.64e+11
11914902,1.62e+11
11914903,1.67e+11
11914904,1.52e+11
11914905,1.456e+11
11914906,1.372e+11
11914907,2.39e+11
11914908,2.1e+11
11914909,2.04e+11
11914910,2.04e+11
11914911,1.6e+11
11914912,1.27e+11
11914913,1.23e+11
11914914,1.22e+11
11914915,1.2132e+11
11914916,1.252e+11
11914917,121000001347
11914918,2e+11
11914919,1.64e+11
11914920,1.7e+11
11914921,1.59e+11
11914922,1.21e+11
11914923,1.21e+11
11914924,1.595e+11
11914925,1.57e+11
11914926,1.87e+11
11914927,1.56e+11
11914928,1e+09
11914929,3.01e+10
11914930,1.804e+11
11914931,2.24e+11
11914932,2.2e+11
11914933,2e+11
11914934,1.875e+11
11914935,1.84e+11
11914936,2.28e+11
11914937,2.28e+11
11914939,2.244e+11
11914940,230044453086
11914941,2.25e+11
11914942,2.22e+11
11914943,2.2e+11
11914944,2.028e+11
11914945,2.25e+11
11914946,1e+09
11914947,2.204e+11
11914948,2.244e+11
11914949,2.17e+11
11914950,2.12e+11
11914951,2.028e+11
11914952,2.15e+11
11914953,2e+11
11914954,1.94e+11
11914955,1.91e+11
11914956,1.87e+11
11914957,2.02e+11
11914958,1e+09
11914959,1.86e+11
11914960,2.405e+11
11914961,2.19e+11
11914962,2.079e+11
11914963,2.31e+11
11914964,1.95e+11
11914965,1.8876e+11
11914966,2e+11
11914967,1.837e+11
11914968,2.11e+11
11914969,1.91e+11
11914970,1.804e+11
11914971,1.92e+11
11914972,1.77e+11
11914973,2.18e+11
11914974,2.024e+11
11914975,2e+11
11914976,2.02e+11
11914977,2.02e+11
11914978,1.94e+11
11914979,1e+09
11914980,1.94e+11
11914981,1.94e+11
11914982,2.19e+11
11914984,2.44e+11
11914985,2.36e+11
11914986,1e+09
11914987,2.12e+11
11914988,2.3937e+11
11914989,2.0725e+11
11914990,2.05e+11
11914991,1.9725e+11
11914992,196071428571
11914993,1.91e+11
11914994,2e+11
11914995,1e+09
11914996,1.8e+11
11914997,175447281745
11914998,1.76e+11
11914999,2.3e+11
11915000,2e+11
11915001,1.75e+11
11915002,2.36e+11
11915003,1.75e+11
11915004,172000001459
11915005,1.69e+11
11915006,1.64e+11
11915007,1.56e+11
11915008,3.01e+10
11915009,2.04e+11
11915010,2.57e+11
11915011,2.24e+11
11915013,1.96e+11
11915014,1.96e+11
11915015,1e+09
11915016,1.85e+11
11915017,1.6e+11
11915018,1.96e+11
11915019,2.183e+11
11915020,1.95e+11
11915021,1.96e+11
11915022,1e+09
11915023,1.75e+11
11915024,1.6e+11
11915025,1.96e+11
11915026,1.56e+11
11915027,1.56e+11
11915028,1.56e+11
11915029,1.5e+11
11915030,1.99e+11
11915031,1.49e+11
11915032,1.98e+11
11915033,1.952e+11
11915034,1.464e+11
11915035,1.94e+11
11915036,1.63e+11
11915037,1.44e+11
11915038,1.924e+11
11915039,1.56e+11
11915040,1.44e+11
11915041,1.924e+11
11915042,1.716e+11
11915043,1.55e+11
11915044,2.119e+11
11915045,1.793e+11
11915046,1.79e+11
11915047,1.716e+11
11915048,1.716e+11
11915049,1.7e+11
11915050,180000001459
11915051,1.73e+11
11915052,1.73e+11
11915053,1.73e+11
11915054,1.63e+11
11915055,1.63e+11
11915056,1.73e+11
11915057,1.55e+11
11915058,1.44e+11
11915059,2.1575e+11
11915060,1.73e+11
11915061,1.72e+11
11915062,1.4e+11
11915063,1.35e+11
11915064,1.66e+11
11915065,1.27e+11
11915066,1.22e+11
11915067,1e+09
11915068,1.716e+11
11915069,1.68e+11
11915070,1.848e+11
11915071,1.68e+11
11915072,1.507e+11
11915073,1.68e+11
11915074,1.68e+11
11915075,1.474e+11
11915076,1.27e+11
11915077,1e+09
11915078,120999000073
11915079,1.63e+11
11915080,1.525e+11
11915081,120000001123
11915082,1.2e+11
11915083,1.2e+11
11915084,1.2e+11
11915085,1.2e+11
11915086,1e+09
11915087,1.639e+11
11915088,1.56e+11
11915089,1.66e+11
11915090,1.639e+11
11915091,1.5e+11
11915092,1.5e+11
11915093,1e+09
11915094,1.5e+11
11915095,1.43e+11
11915096,1.875e+11
11915097,2.23125e+11
11915098,2.016e+11
11915099,1.8e+11
11915100,1.7775e+11
11915101,1.71875e+11
11915102,1.661e+11
11915103,1.63e+11
11915104,2e+11
11915105,2.02e+11
11915106,1e+09
11915107,1.71e+11
11915108,1.65e+11
11915109,1.65e+11
11915110,1.63e+11
11915111,1.61051e+11
11915112,1e+09
11915113,2.11e+11
11915114,2.05e+11
11915115,2.05e+11
11915116,1.991e+11
11915117,2.016e+11
11915118,2.016e+11
11915119,1.983e+11
11915120,1.92e+11
11915121,199137500000
11915122,1.93e+11
11915123,1.8e+11
11915124,1.79e+11
11915125,1.98e+11
11915126,2.23e+11
11915127,2.09e+11
11915128,2.07e+11
11915129,1.98e+11
11915130,193000001459
11915131,2.23e+11
11915132,214000001459
11915133,2.29e+11
11915134,2.22e+11
11915135,2.19e+11
11915136,2.178e+11
11915137,2.0394e+11
11915138,1.991e+11
11915139,2.11e+11
11915140,1e+09
11915141,1e+09
11915143,2.42e+11
11915144,2.28e+11
11915145,2.178e+11
11915146,2.12e+11
11915147,2.09e+11
11915148,1.991e+11
11915149,2.34e+11
11915150,2.2e+11
11915151,2.15e+11
11915152,2e+11
11915153,1.99e+11
11915154,1.98e+11
11915155,1e+09
11915156,1.92e+11
11915157,2.14e+11
11915158,185741229372
11915159,1.7775e+11
11915160,1.75e+11
11915161,3.01e+10
11915162,2.11e+11
11915163,1.661e+11
11915164,2.07e+11
11915165,1.76e+11
11915166,1.61e+11
11915167,1.56e+11
11915168,1.55e+11
11915169,3.01e+10
11915170,1.5e+11
11915171,150000000084
11915172,1e+09
11915173,1.92e+11
11915174,1.84e+11
11915175,1.55e+11
11915176,1.5e+11
11915177,2.2e+11
11915179,2e+11
11915180,1e+09
11915181,1.78e+11
11915182,1.75e+11
11915183,2.225e+11
11915184,2.12e+11
11915185,1.925e+11
11915186,1.78e+11
11915187,1.75e+11
11915188,154563402672
11915189,1.5e+11
11915190,1.5e+11
11915191,1.49e+11
11915192,2.122e+11
11915193,1.84e+11
11915194,1.84e+11
11915195,1e+09
11915196,1.84e+11
11915197,1.74e+11
11915198,1.73e+11
11915199,1.46e+11
11915200,1.43e+11
11915201,1.4e+11
11915202,1.32e+11
11915203,1.78e+11
11915204,1.54e+11
11915205,1.3e+11
11915206,1.83e+11
11915207,1e+09
11915208,1.3e+11
11915209,121000001459
11915210,1.2e+11
11915211,1.2e+11
11915212,1.7e+11
11915213,1e+09
11915214,1.69e+11
11915215,1.45e+11
11915216,1.5e+11
11915217,1e+09
11915218,2.016e+11
11915219,1.92e+11
11915220,1.6e+11
11915221,1.52e+11
11915222,1.48e+11
11915223,1.58e+11
11915224,1.57e+11
11915225,2.05e+11
11915226,1.76e+11
11915227,1.7182e+11
11915228,1e+09
11915229,1.562e+11
11915230,1.51e+11
11915231,1.496e+11
11915232,1.46e+11
11915233,1.46e+11
11915234,1.46e+11
11915235,1.57e+11
11915236,1.34e+11
11915237,1.22e+11
11915238,2.028e+11
11915239,1.84e+11
11915240,1.71e+11
11915241,1.62e+11
11915242,1.81e+11
11915243,1.6e+11
11915244,1.562e+11
11915245,1e+09
11915246,1.592e+11
11915247,1.606e+11
11915248,1e+09
11915249,1.6e+11
11915250,1.592e+11
11915251,1.562e+11
11915252,1.601e+11
11915253,1.592e+11
11915254,1.592e+11
11915255,160000001459
11915256,1.592e+11
11915257,1.58e+11
11915258,1.46e+11
11915259,1.592e+11
11915260,1.4e+11
11915261,1.21e+11
11915262,1.2e+11
11915263,1.18e+11
11915264,1.875e+11
11915265,1.622e+11
11915266,1.49e+11
11915267,1.29e+11
11915268,1.221e+11
11915269,1.18e+11
11915270,1.17e+11
11915271,1.1616e+11
11915272,157000001459
11915273,157000001459
11915274,1.26e+11
11915275,1.65e+11
11915276,1.18e+11
11915277,1.592e+11
11915278,1.46e+11
11915279,1.36e+11
11915280,1.17e+11
11915281,116000001123
11915283,1e+09
11915284,1e+09
11915285,115011500000
11915286,115000001347
11915287,1.47e+11
11915288,1.27e+11
11915289,1.885e+11
11915290,1.75e+11
11915291,184000100001
11915292,1.86e+11
11915293,1.71e+11
11915294,1.86e+11
11915295,192000001561
11915296,1.85e+11
11915297,167142857143
11915298,1.625e+11
11915299,1.992e+11
11915300,1.9e+11
11915302,1.94e+11
11915303,1e+09
11915304,1.99e+11
11915305,1.92e+11
11915306,1.8e+11
11915307,1.75e+11
11915308,1.66e+11
11915309,1.562e+11
11915310,1.96e+11
11915311,1.64e+11
11915312,1.99e+11
11915313,1.9e+11
11915314,1.77e+11
11915315,1.85e+11
11915316,1.5e+11
11915317,1.49e+11
11915318,1.48e+11
11915319,1.47e+11
11915320,2e+11
11915321,2e+11
11915322,1e+09
11915323,2.0075e+11
11915324,1.98e+11
11915326,1e+09
11915327,2.04039e+11
11915328,2.01e+11
11915329,2.016e+11
11915330,2.07e+11
11915331,2.12e+11
11915332,2.03e+11
11915333,2.05e+11
11915334,205000000001
11915335,2.01242e+11
11915336,2.156e+11
11915337,210100000001
11915338,2.2e+11
11915339,2.156e+11
11915340,2.05e+11
11915341,2.03e+11
11915342,2.06e+11
11915344,2.26e+11
11915345,2.2e+11
11915346,2.2e+11
11915347,2.2e+11
11915348,2.24e+11
11915349,2.22e+11
11915350,2.21e+11
11915351,1e+09
11915352,219000001459
11915353,2.15e+11
11915354,2.12e+11
11915355,2.26e+11
11915356,2.24e+11
11915357,1e+09
11915358,2.24e+11
11915359,2.24e+11
11915360,2.23e+11
11915361,2.23e+11
11915362,2.22e+11
11915363,3.01e+10
11915364,2.24e+11
11915365,2.22e+11
11915366,2.27e+11
11915367,2.2e+11
11915368,2.18e+11
11915369,2.06e+11
11915370,2.05e+11
11915371,2.05e+11
11915372,2.04e+11
11915373,2.03e+11
11915374,2.01e+11
11915375,2.01e+11
11915376,2e+11
11915377,2.2866e+11
11915378,2.21e+11
11915379,2.21e+11
11915380,2.01e+11
11915381,3.01e+10
11915382,2.23e+11
11915383,2.2e+11
11915384,2.0501e+11
11915385,1.9866e+11
11915386,2.268e+11
11915387,2.21e+11
11915388,2.29e+11
11915389,1e+09
11915390,2.2e+11
11915391,2.36e+11
11915392,2.2e+11
11915393,2.15e+11
11915394,1e+09
11915395,2.2e+11
11915396,2.05e+11
11915397,2.244e+11
11915398,221000001459
11915399,2.33e+11
11915400,2.2e+11
11915401,2.41e+11
11915402,2.35e+11
11915403,2.41e+11
11915404,2.25588e+11
11915405,225925200000
11915406,2.2e+11
11915407,2.2e+11
11915408,225000001561
11915409,2.45e+11
11915410,2.23e+11
11915411,2.2e+11
11915412,223000100000
11915413,2.43e+11
11915414,1e+09
11915415,2.2e+11
11915416,2.2e+11
11915417,2.17e+11
11915418,2.23e+11
11915419,2.24e+11
11915420,2.24e+11
11915421,2.24e+11
11915422,2.22e+11
11915423,2.2e+11
11915424,2.52e+11
11915425,2.46e+11
11915426,2.37e+11
11915427,2.55e+11
11915428,2.475e+11
11915429,2.56e+11
11915430,2.47e+11
11915431,2.58e+11
11915432,248000000001
11915433,2.48e+11
11915434,2.464e+11
11915435,1e+09
11915436,2.51e+11
11915437,2.46e+11
11915438,2.47e+11
11915439,2.36e+11
11915440,2.35e+11
11915441,2.74e+11
11915442,2.63e+11
11915443,1e+09
11915444,2.61e+11
11915445,2.67e+11
11915446,2.67e+11
11915448,2.67e+11
11915449,2.651e+11
11915450,1e+09
11915451,2.68e+11
11915452,2.63e+11
11915453,259123456789
11915454,2.55e+11
11915455,2.81e+11
11915456,2.71e+11
11915457,2.69e+11
11915458,2.55e+11
11915459,2.65e+11
11915460,2.47e+11
11915461,2.48e+11
11915462,2.71e+11
11915463,2.77e+11
11915464,2.684e+11
11915465,2.67e+11
11915466,2.604e+11
11915467,2.67e+11
11915468,2.79e+11
11915469,2.67e+11
11915470,1e+09
11915472,2.62e+11
11915474,2.552e+11
11915475,2.49e+11
11915476,1e+09
11915477,2.47e+11
11915478,245946800000
11915479,2.39e+11
11915480,230295640000
11915481,2.45e+11
11915482,2.266e+11
11915483,2.25e+11
11915484,2.36918e+11
11915485,2.24e+11
11915486,2.79e+11
11915487,2.67e+11
11915488,2.48e+11
11915489,274000001459
11915490,2.728e+11
11915491,277329468912
11915492,2.77e+11
11915493,2.77e+11
11915494,269123303726
11915495,2.6e+11
11915496,2.89e+11
11915497,2.8e+11
11915498,2.58e+11
11915499,2.728e+11
11915500,1e+09
11915501,2.9e+11
11915502,2.871e+11
11915503,2.96e+11
11915504,2.875e+11
11915506,2.96e+11
11915507,1e+09
11915508,2.89e+11
11915509,293000000001
11915510,2.88e+11
11915511,2.88e+11
11915512,2.85e+11
11915513,2.81e+11
11915514,2.86e+11
11915515,2.97e+11
11915516,2.88e+11
11915517,2.98e+11
11915518,2.9295e+11
11915519,2.92e+11
11915520,2.87e+11
11915521,2.8e+11
11915522,2.79e+11
11915523,2.753e+11
11915524,2.89e+11
11915525,2.74e+11
11915526,2.71e+11
11915527,2.9859e+11
11915528,1e+09
11915529,2.87e+11
11915530,2.82e+11
11915531,2.84e+11
11915532,2.78e+11
11915533,2.7e+11
11915534,2.585e+11
11915535,3.01e+10
11915536,2.87e+11
11915537,3.157e+11
11915538,2.959e+11
11915539,2.86e+11
11915540,2.83e+11
11915541,2.87e+11
11915542,2.79e+11
11915543,3.07e+11
11915544,2.77e+11
11915545,3.13e+11
11915546,2.91e+11
11915547,2.86e+11
11915548,1e+09
11915549,3.146e+11
11915550,2.87e+11
11915551,2.75e+11
11915552,3.14e+11
11915553,2.94e+11
11915554,2.86e+11
11915555,2.86e+11
11915556,2.86e+11
11915557,2.86e+11
11915558,1e+09
11915559,2.871e+11
11915560,2.86e+11
11915561,1e+09
11915562,3.13e+11
11915563,2.67e+11
11915564,2.86e+11
11915565,255000001347
11915566,1e+09
11915567,298100000256
11915568,2.99e+11
11915569,3.146e+11
11915570,2.86e+11
11915571,2.926e+11
11915572,2.86e+11
11915573,2.86e+11
11915575,2.87e+11
11915576,2.71e+11
11915577,2.5e+11
11915578,3.21e+11
11915579,3.146e+11
11915580,3.146e+11
11915581,2.86e+11
11915582,2.86e+11
11915583,2.86e+11
11915584,2.486e+11
11915585,1e+09
11915586,3.13e+11
11915587,2.9e+11
11915588,1e+09
11915589,249000001459
11915590,2.48e+11
11915591,2.9e+11
11915592,2.87e+11
11915593,2.475e+11
11915594,2.4e+11
11915595,2.33e+11
11915596,2.3e+11
11915597,2.23e+11
11915598,2.23e+11
11915599,2.14e+11
11915600,2.21e+11
11915601,209714285714
11915602,2e+11
11915603,3.44e+11
11915604,3.43e+11
11915606,3.355e+11
11915607,3.23e+11
11915608,3.13e+11
11915609,3e+11
11915610,2.8e+11
11915611,1e+09
11915612,3.23e+11
11915613,2.99e+11
11915614,1e+09
11915615,2.7346e+11
11915616,2.56058e+11
11915617,2.486e+11
11915618,2.486e+11
11915619,3.1e+11
11915620,3.01e+10
11915621,3.00806e+11
11915622,1e+09
11915623,3.003e+11
11915624,2.81e+11
11915625,2.486e+11
11915626,2.275e+11
11915627,2.16e+11
11915628,2.02e+11
11915629,3.31e+11
11915630,3.36e+11
11915631,3.179e+11
11915632,3.3495e+11
11915633,3.179e+11
11915634,294705600000
11915635,2.89e+11
11915636,3.1595e+11
11915637,2.89e+11
11915638,3.01806e+11
11915639,2.89e+11
11915640,2.8e+11
11915641,1.632e+11
11915642,2.16e+11
11915644,2.63e+11
11915645,2.63e+11
11915646,2e+11
11915647,195000001123
11915648,3.02e+11
11915649,2.03e+11
11915650,1e+09
11915651,1.94e+11
11915652,1.956e+11
11915653,1.91e+11
11915654,1.86e+11
11915655,1.9e+11
11915656,2.85e+11
11915657,1.95e+11
11915658,1e+09
11915659,2.16e+11
11915660,2e+11
11915661,2.63e+11
11915662,2.838e+11
11915663,2.84e+11
11915664,2.03e+11
11915665,2e+11
11915666,2e+11
11915667,2e+11
11915668,2e+11
11915669,2e+11
11915670,1.98e+11
11915671,1.92e+11
11915672,1.8e+11
11915673,1.76e+11
11915674,204000000001
11915675,2e+11
11915676,1.75e+11
11915677,2.35e+11
11915679,2.13e+11
11915680,1e+09
11915682,3e+11
11915683,2.5e+11
11915684,2e+11
11915685,2.5e+11
11915686,2.85e+11
11915687,1e+09
11915688,3.1e+11
11915689,2.4e+11
11915690,2.4e+11
11915691,2.4e+11
11915692,2.02e+11
11915693,2.64e+11
11915694,2.844e+11
11915695,2.88e+11
11915696,2.92e+11
11915697,2.844e+11
11915698,2.64e+11
11915699,2.64e+11
11915700,2.5e+11
11915701,2.29e+11
11915702,2.01e+11
11915703,2e+11
11915704,254872703785
11915705,2.42e+11
11915706,2e+11
11915707,2e+11
11915708,1.92e+11
11915710,177000001459
11915711,2.64e+11
11915712,1.903e+11
11915713,1.78e+11
11915714,1.73e+11
11915715,174000001459
11915716,1.69e+11
11915717,3e+11
11915718,2.8625e+11
11915719,2.48e+11
11915720,1e+09
11915721,2.299e+11
11915722,2.29e+11
11915723,1.93e+11
11915724,133100001605
11915725,1.8744e+11
11915726,1.715e+11
11915727,2.37e+11
11915728,1e+09
11915729,1.9104e+11
11915730,1.68e+11
11915731,2.7e+11
11915732,2.4e+11
11915733,2.41e+11
11915734,2.2e+11
11915735,2e+11
11915736,1.79e+11
11915737,1.64e+11
11915738,2.75e+11
11915739,2.29e+11
11915740,2.01e+11
11915741,1.96e+11
11915742,1.62e+11
11915743,160964924584
11915744,2.01e+11
11915745,2.38e+11
11915746,2e+11
11915747,1.95e+11
11915748,1.6e+11
11915749,2.5e+11
11915750,1.59e+11
11915751,1.55e+11
11915752,1.5e+11
11915753,1.5e+11
11915754,1.47e+11
11915755,1.46e+11
11915756,2.17e+11
11915757,1.79e+11
11915758,1e+09
11915759,1.45e+11
11915760,2.5e+11
11915761,1.74e+11
11915762,2.04e+11
11915763,1.79e+11
11915764,1.5e+11
11915765,2.375e+11
11915766,1.65e+11
11915767,1.41e+11
11915768,1e+09
11915769,1.57e+11
11915770,1.4e+11
11915771,1.36e+11
11915772,1.35e+11
11915773,173000001459
11915774,1.3e+11
11915775,2.7e+11
11915776,173000001459
11915777,1.38e+11
11915778,1.3e+11
11915779,1.3e+11
11915780,1.265e+11
11915781,1.25e+11
11915782,1.52e+11
11915783,1.22e+11
11915784,1.22e+11
11915785,1.21e+11
11915786,1.15e+11
11915787,1.2e+11
11915788,1.15e+11
11915789,1.17e+11
11915790,1.16e+11
11915791,1.15e+11
11915792,1.15e+11
11915793,1.43e+11
11915794,149902500000
11915795,1.265e+11
11915796,1e+09
11915797,1.5e+11
11915798,1e+09
11915799,1.66e+11
11915800,1.96e+11
11915801,1.92e+11
11915802,1.6e+11
11915803,1.45e+11
11915804,1.42e+11
11915805,1.3915e+11
11915806,1.28e+11
11915807,1.69e+11
11915808,1.89e+11
11915809,1.88e+11
11915810,1.511e+11
11915811,1.5e+11
11915812,1.46e+11
11915814,143000001459
11915815,1.4e+11
11915817,139260000001
11915818,1.27e+11
11915819,1.265e+11
11915820,1.265e+11
11915821,1.265e+11
11915822,1.265e+11
11915823,1.59e+11
11915824,1.15e+11
11915825,126499999999
11915826,1.99e+11
11915827,1.573e+11
11915828,1.56e+11
11915829,1.51e+11
11915830,1.49e+11
11915831,1e+09
11915832,2.24e+11
11915833,1.95e+11
11915834,1.59e+11
11915835,2.125e+11
11915836,1.776e+11
11915837,1.59e+11
11915838,1.496e+11
11915839,1.48e+11
11915840,1.48e+11
11915841,1.452e+11
11915842,1.45e+11
11915843,1.45e+11
11915845,1.42e+11
11915846,1.62e+11
11915847,1.4e+11
11915848,1.34e+11
11915849,1.39e+11
11915850,1.31e+11
11915851,1.969e+11
11915852,1.5e+11
11915853,1.48e+11
11915854,1.48e+11
11915855,3.01e+10
11915856,1.66e+11
11915857,1.41e+11
11915858,1.3e+11
11915859,1.3e+11
11915860,1.62e+11
11915861,1e+09
11915863,1.69e+11
11915864,1.48e+11
11915865,1.5e+11
11915866,1.45e+11
11915867,1.45e+11
11915868,1.42e+11
11915869,1.34e+11
11915870,1.836e+11
11915871,1.48e+11
11915872,3.01e+10
11915873,1e+09
11915874,1.6e+11
11915875,1.48e+11
11915876,180000000001
11915877,1.48e+11
11915878,1.48e+11
11915879,1.45e+11
11915881,180000000001
11915882,162158206835
11915883,1.48e+11
11915884,1.48e+11
11915885,1.3325e+11
11915886,1e+09
11915887,1.27e+11
11915888,1.628e+11
11915889,1.48e+11
11915890,1.25e+11
11915891,1.24e+11
11915892,1.595e+11
11915893,1.62e+11
11915894,1.48e+11
11915895,2e+11
11915896,1.776e+11
11915897,1.679e+11
11915898,1.51e+11
11915899,1.48e+11
11915900,1.48e+11
11915901,1e+09
11915902,1e+09
11915903,148000001347
11915904,1.48e+11
11915905,1e+09
11915906,1.89e+11
11915907,1.62e+11
11915908,1.51e+11
11915909,149000001459
11915910,1.48e+11
11915911,1.48e+11
11915912,1.46e+11
11915913,1.32e+11
11915914,1.3e+11
11915915,1.51e+11
11915916,1.3e+11
11915917,1.27e+11
11915918,1.23e+11
11915919,1.22e+11
11915920,1.2e+11
11915921,1.72e+11
11915922,1.628e+11
11915923,1.48e+11
11915924,1.35e+11
11915925,1.48e+11
11915926,1.48e+11
11915927,1.48e+11
11915928,1.98e+11
11915929,1.782e+11
11915930,1.62e+11
11915931,1.81e+11
11915932,1e+09
11915933,1.94e+11
11915934,1.79e+11
11915935,1.94e+11
11915936,1.75e+11
11915937,1.69e+11
11915938,1.66e+11
11915939,1.71e+11
11915940,1.8e+11
11915941,1.98e+11
11915942,1.82e+11
11915943,1.782e+11
11915944,1.75e+11
11915945,1.71e+11
11915946,1.628e+11
11915947,1.62e+11
11915948,1.53e+11
11915949,1.65e+11
11915950,1.51e+11
11915951,1.49e+11
11915952,1e+09
11915953,1.48e+11
11915954,1e+09
11915955,1.48e+11
11915956,1.46e+11
11915957,1.66e+11
11915958,148000001347
11915961,1.408e+11
11915962,1.3e+11
11915963,1.3e+11
11915964,1.3e+11
11915965,1.2e+11
11915966,1.18e+11
11915967,1.57e+11
11915968,2.1e+11
11915969,1.98e+11
11915970,1.81e+11
11915971,1.67684e+11
11915972,1.57e+11
11915973,1.52e+11
11915974,1.49e+11
11915975,1.48e+11
11915976,1.48e+11
11915977,1.98e+11
11915978,1.8125e+11
11915979,1.75e+11
11915980,1.749e+11
11915981,1.6e+11
11915982,1.51e+11
11915983,1.49e+11
11915984,1.64e+11
11915985,1e+09
11915986,149000000001
11915987,1.628e+11
11915988,148000001347
11915989,1.79e+11
11915990,1e+09
11915991,1.59e+11
11915992,1e+09
11915994,1.48e+11
11915995,1.58e+11
11915996,1.48e+11
11915997,1.45e+11
11915998,1.39e+11
11915999,1.3e+11
11916000,1.18459e+11
11916001,1.59e+11
11916002,1.68e+11
11916003,1.56e+11
11916004,149000001459
11916005,1.18e+11
11916006,1.18e+11
11916007,1.98e+11
11916008,1.83e+11
11916009,1.781e+11
11916010,1.74e+11
11916011,1.84e+11
11916012,1.683e+11
11916013,168838350000
11916014,1.68e+11
11916015,3.01e+10
11916016,1.6e+11
11916017,1.56e+11
11916018,1e+09
11916019,1.88e+11
11916020,1.78e+11
11916021,1e+09
11916022,1.76e+11
11916023,2e+11
11916024,1.91e+11
11916025,1.9e+11
11916027,2e+11
11916028,1.84e+11
11916029,1.8e+11
11916030,1.9e+11
11916031,2e+11
11916032,1.85e+11
11916033,3.01e+10
11916034,1.82e+11
11916035,1.7978e+11
11916036,1.79e+11
11916037,177836042159
11916038,1.738e+11
11916039,171045659704
11916040,1.716e+11
11916041,1.68e+11
11916042,1.84e+11
11916043,1.68e+11
11916044,1.84e+11
11916045,1.82e+11
11916046,1.84e+11
11916047,1.7e+11
11916048,1e+09
11916049,1.67e+11
11916050,1.88e+11
11916051,1.77e+11
11916052,1.68e+11
11916053,1.5645e+11
